TransactionID,Date,AccountID,AccountName,TransactionType,Amount,Currency,ExchangeRate,Balance,Merchant,MerchantPhone,MerchantEmail,Category,Subcategory,Country,City,PostalCode,CardNumber,Email,Phone,IsFraud,Notes,Amount_Base
TX105191,2024-06-08,AC8838,Asha Roy,Debit,31.51,INR,1.0,2680025.78,Amazon,7060587348.0,amazon@biz.com,Clothing,Women,UK,Gurugram,797517,4.39317E+15,asha.roy@yahoo.com,9220254556.0,No,promo applied,31.51
TX102387,2024-07-11,AC2470,Priya Kumar,Debit,10.92,INR,1.0,1288474.34,Shopeasy,6273875549.0,shopeasy@biz.com,Automotive,Fuel,UAE,Jaipur,398837,XXXX-XXXX-7956,priya.kumar@yahoo.com,6860737375.0,No,promo applied,10.92
TX105107,2024-08-06,AC8545,Dev Patel,Debit,35.0,AED,20.566,0.0,Localmart,8487621378.0,localmart@biz.com,Automotive,Fuel,Australia,Pune,625492,4.97488E+15,dev.patel@yahoo.com,1952008547.0,No,manual adjustment,719.81
TX105551,2023-12-23,AC5158,Uma Patel,Debit,53.94,INR,1.0,2867771.13,Flipkart,6861864719.0,flipkart@biz.com,Entertainment,Movies,UAE,Noida,507594,XXXX-XXXX-4036,uma.patel@yahoo.com,147749585.0,No,chargeback requested,53.94
TX103155,2023-12-04,AC8324,Karan Bose,Credit,4.68,USD,72.3627,1705829.09,Starbucks,-3108610857.0,starbucks@biz.com,Automotive,Repair,India,Gurugram,350578,XXXX-XXXX-XXXX-1742,nan,1311645971.0,No,nan,338.66
TX101765,2025-08-08,AC5866,Vikram Khan,Credit,12.04,USD,78.3085,1130088.71,Zomato,819714338.0,zomato@biz.com,Entertainment,Movies,USA,Bengaluru,556317,XXXX-XXXX-6207,vikram.khan@yahoo.com,1125865267.0,No,monthly subscription,942.83
TX101555,2024-10-29,AC7015,Vikram Kumar,Debit,51.46,GBP,95.2761,1000914.04,Starbucks,8001757680.0,starbucks@biz.com,Travel,Taxi,USA,Mumbai,663309,XXXX-XXXX-8297,nan,9284295495.0,No,nan,4902.91
TX103759,2025-06-03,AC2402,Neha Joshi,Debit,32.24,INR,1.0,2112380.29,Amazon,9266232769.0,amazon@biz.com,Education,Course,Canada,Mumbai,789868,XXXX-XXXX-7837,neha.joshi@gmail.com,2902891176.0,No,cashback credited,32.24
TX100737,2025-08-04,AC1595,Dev Chopra,Credit,107.69,AED,18.6868,441532.25,Shopeasy,9480044944.0,shopeasy@biz.com,Utilities,Water,USA,Chennai,793830,XXXX-XXXX-3763,dev.chopra@yahoo.com,8200993825.0,No,nan,2012.38
TX105238,2025-05-06,AC2558,Asha Das,Debit,41.1,USD,72.4401,2682170.15,Swiggy,7401571126.0,swiggy@biz.com,Electronics,Mobile,UK,Noida,189425,4.86604E+15,asha.das@gmail.com,6538937432.0,No,suspected fraud,2977.29
TX103966,2023-11-12,AC7572,Amit Mehta,Refund,48.1,AED,19.8843,2121925.86,Paytm Mall,3720053963.0,paytmmall@biz.com,Health,Clinic,Canada,Gurugram,437859,XXXX-XXXX-XXXX-8704,amit.mehta@yahoo.com,6343867962.0,No,cashback credited,956.43
TX105700,2023-09-15,AC2158,Raj Kumar,Credit,32.12,INR,1.0,2901032.24,Bigbasket,323250652.0,bigbasket@biz.com,Health,Clinic,UK,Mumbai,206783,XXXX-XXXX-3077,nan,7596051586.0,No,suspected fraud,32.12
TX100179,2025-02-04,AC4839,Rohit Roy,Debit,866.28,USD,77.9663,160795.64,Localmart,676286112.0,localmart@biz.com,Clothing,Women,Canada,Gurugram,661154,XXXX-XXXX-9492,rohit.roy@yahoo.com,7777296371.0,No,suspected fraud,67540.65
TX100596,2025-01-20,AC4347,Maya Sharma,Credit,23.95,INR,1.0,280081.52,Reliance,2736332493.0,reliance@biz.com,Utilities,Internet,UAE,Gurugram,790704,XXXX-XXXX-XXXX-7594,maya.sharma@hotmail.com,-3833427007.0,No,nan,23.95
TX105550,2025-04-06,AC8647,Dev Singh,Credit,10.31,AED,19.8323,2867744.16,Electroworld,-2519914355.0,electroworld@biz.com,Dining,FastFood,UAE,Hyderabad,697624,XXXX-XXXX-8661,dev.singh@hotmail.com,3794661117.0,No,promo applied,204.47
TX104673,2024-02-16,AC6910,Rahul Mehta,Refund,9.34,USD,72.1227,2467984.14,Localmart,676286112.0,localmart@biz.com,Dining,Restaurant,Canada,Bengaluru,226744,XXXX-XXXX-7528,rahul.mehta@gmail.com,4930645044.0,No,chargeback requested,673.63
TX100840,2023-11-18,AC4499,Arjun Roy,Debit,31.21,INR,1.0,481231.34,Autozone,3187803343.0,autozone@biz.com,Dining,Cafe,USA,Jaipur,500,XXXX-XXXX-XXXX-6094,arjun.roy@hotmail.com,5373402490.0,No,manual adjustment,31.21
TX100915,2024-10-02,AC7988,Suresh Reddy,Debit,46.29,INR,1.0,529696.79,Paytm Mall,7725198158.0,paytmmall@biz.com,Education,Books,UAE,Chennai,651914,XXXX-XXXX-XXXX-3663,suresh.reddy@hotmail.com,3295138887.0,No,manual adjustment,46.29
TX103773,2024-02-26,AC2444,Raj Patel,Credit,13.31,INR,1.0,2117834.14,Swiggy,-9311742279.0,swiggy@biz.com,Groceries,Supermarket,Canada,Gurugram,300126,XXXX-XXXX-4471,raj.patel@hotmail.com,9683183979.0,No,chargeback requested,13.31
TX105446,2025-06-09,AC2193,Rohit Mehta,Debit,6.56,AED,21.7711,2824853.57,Shopeasy,9150633421.0,shopeasy@biz.com,Electronics,Accessory,USA,Kolkata,574616,XXXX-XXXX-7059,rohit.mehta@hotmail.com,4798506679.0,No,monthly subscription,142.82
TX102653,2025-02-12,AC9760,Lina Reddy,Debit,114.06,USD,77.8039,1560879.11,Localmart,676286112.0,localmart@biz.com,Dining,Restaurant,UK,Bengaluru,215904,XXXX-XXXX-5585,lina.reddy@hotmail.com,7333990497.0,No,manual adjustment,8874.31
TX103644,2025-09-02,AC7895,Isha Mehta,Debit,12.51,INR,1.0,1935718.1,Paytm Mall,7725198158.0,paytmmall@biz.com,Groceries,Specialty,Australia,Jaipur,197958,XXXX-XXXX-XXXX-4677,nan,6929362719.0,No,nan,12.51
TX102905,2024-06-06,AC7895,Rohit Joshi,Debit,81.51,AED,18.8845,1639794.29,Shopeasy,-8676790191.0,shopeasy@biz.com,Health,Pharmacy,UAE,Hyderabad,399184,XXXX-XXXX-XXXX-9424,rohit.joshi@gmail.com,5651402185.0,No,chargeback requested,1539.28
TX105850,2024-04-16,AC5155,Dev Singh,Debit,44.33,AED,19.6036,2913899.31,Walmart,6324449990.0,walmart@biz.com,Electronics,Laptop,USA,Chennai,435828,XXXX-XXXX-6893,dev.singh@yahoo.com,3282103751.0,No,suspected fraud,869.03
TX103549,2024-07-16,AC4039,Asha Khan,Debit,31.72,INR,1.0,1984427.11,Myntra,7557223034.0,myntra@biz.com,Travel,Flight,Australia,Pune,876611,XXXX-XXXX-2886,nan,-5349119069.0,No,monthly subscription,31.72
TX101644,2024-07-26,AC8639,Sam Iyer,Refund,9.25,USD,81.4008,1076551.12,Autozone,2837292847.0,autozone@biz.com,Utilities,Internet,India,Kolkata,610103,4.43091E+15,sam.iyer@example.com,6470713546.0,No,chargeback requested,752.96
TX102527,2025-05-13,AC4162,Anita Gupta,Refund,68.6,USD,76.2514,1527411.36,Autozone,1856170186.0,autozone@biz.com,Groceries,Supermarket,Australia,Gurugram,853525,XXXX-XXXX-1719,anita.gupta@gmail.com,6866233352.0,No,repeat purchase,5230.85
TX100398,2025-04-03,AC4845,Suresh Bose,Debit,28.86,USD,76.3349,189767.9,Bigbasket,3794709004.0,bigbasket@biz.com,Automotive,Fuel,India,Hyderabad,915819,XXXX-XXXX-4939,suresh.bose@hotmail.com,-2263622875.0,No,chargeback requested,2203.03
TX105825,2024-08-06,AC4042,Dev Khan,Credit,4.44,USD,74.3703,2908487.45,Localmart,8519180056.0,localmart@biz.com,Health,Pharmacy,UK,Gurugram,527266,XXXX-XXXX-7017,dev.khan@example.com,1248388989.0,No,promo applied,330.2
TX102397,2023-11-21,AC1213,suresh REDDY,Credit,9.93,USD,76.9529,1288625.77,Flipkart,6699009169.0,flipkart@biz.com,Travel,Hotel,India,Hyderabad,739545,XXXX-XXXX-9581,suresh.reddy@example.com,7113675255.0,No,promo applied,764.14
TX103111,2024-03-05,AC7209,Karan Mehta,Debit,23.58,INR,1.0,1676029.39,Flipkart,29390940.0,flipkart@biz.com,Automotive,Repair,Canada,Noida,240199,XXXX-XXXX-2091,karan.mehta@hotmail.com,1066460587.0,No,monthly subscription,23.58
TX104552,2023-12-19,AC9798,Raj Sharma,Debit,94.39,GBP,98.8789,2464651.72,Swiggy,4333416025.0,swiggy@biz.com,Dining,FastFood,UAE,Bengaluru,265708,XXXX-XXXX-XXXX-4135,raj.sharma@example.com,4049517484.0,No,manual adjustment,9333.18
TX103333,2023-09-27,AC3520,Sana Reddy,Credit,65.95,AED,19.3283,1808913.64,Localmart,676286112.0,localmart@biz.com,Health,Pharmacy,UK,Mumbai,208,4.90219E+15,nan,5070769685.0,No,manual adjustment,1274.7
TX101811,2025-02-13,AC1507,Rtu Patel,Debit,39.49,INR,1.0,1131249.42,Amazon,874923493.0,amazon@biz.com,Groceries,Specialty,India,Gurugram,477101,XXXX-XXXX-9545,rtu.patel@example.com,2181017560.0,No,cashback credited,39.49
TX104808,2024-02-24,AC2677,Sam Chopra,Credit,183.6,USD,76.0964,2579372.26,Starbucks,2309014773.0,starbucks@biz.com,Entertainment,Movies,USA,Mumbai,896145,XXXX-XXXX-2520,sam.chopra@example.com,229011970.0,No,cashback credited,13971.3
TX105707,2024-06-06,AC7639,Maya Gupta,Credit,47.4,INR,1.0,2901112.67,Swiggy,8489373402.0,swiggy@biz.com,Dining,Restaurant,UAE,Kolkata,273558,4.95439E+15,maya.gupta@hotmail.com,8566341611.0,No,chargeback requested,47.4
TX103085,2024-10-16,AC8223,Suresh Mehta,Debit,48.04,USD,76.3269,1675658.35,Autozone,-4612310228.0,autozone@biz.com,Entertainment,Movies,Australia,Kolkata,858967,4.97784E+15,suresh.mehta@yahoo.com,6259956901.0,No,cashback credited,3666.74
TX101268,2025-02-20,AC4303,Priya Mehta,Refund,13.7,USD,77.1552,595546.07,Reliance,6748577359.0,reliance@biz.com,Entertainment,Concert,UK,Gurugram,928736,XXXX-XXXX-8834,priya.mehta@hotmail.com,-6352068396.0,No,monthly subscription,1057.03
TX100194,2023-12-19,AC8410,Rohit Nair,Debit,40.76,INR,1.0,163755.11,Myntra,4807851195.0,myntra@biz.com,Travel,Taxi,USA,Pune,559564,nan,rohit.nair@gmail.com,6381398494.0,No,promo applied,40.76
TX100732,2024-12-04,AC8625,Dev Bose,Debit,54.05,USD,74.664,441485.77,Electroworld,6585042040.0,electroworld@biz.com,Entertainment,Movies,UAE,Kolkata,945495,XXXX-XXXX-6868,dev.bose@gmail.com,6695319005.0,No,cashback credited,4035.59
TX103801,2025-07-11,AC8501,Arjun Roy,Credit,4.85,USD,76.3083,2118169.36,Electroworld,7212185919.0,electroworld@biz.com,Education,Course,Canada,Jaipur,587601,XXXX-XXXX-5160,arjun.roy@gmail.com,-555495640.0,No,chargeback requested,370.1
TX100083,2025-07-05,AC1893,Raj Desai,Debit,17.78,GBP,105.3954,144850.68,Walmart,9515266074.0,walmart@biz.com,Utilities,Internet,India,Mumbai,207577,4.86932E+15,raj.desai@yahoo.com,7798857408.0,No,chargeback requested,1873.93
TX101521,2024-01-02,AC4650,Amit Chopra,Credit,66.59,USD,82.4189,987576.75,Paytm Mall,1461824180.0,paytmmall@biz.com,Dining,Restaurant,India,Kolkata,527136,XXXX-XXXX-8135,amit.chopra@yahoo.com,4213079528.0,No,repeat purchase,5488.27
TX102697,2024-03-17,AC2690,Amit Iyer,Debit,6.86,INR,1.0,1602823.88,Swiggy,4721849460.0,swiggy@biz.com,Health,Clinic,India,Mumbai,327073,XXXX-XXXX-4407,amit.iyer@hotmail.com,-5455427576.0,No,manual adjustment,6.86
TX101701,2024-12-04,AC2207,Anita Desai,Debit,59.56,USD,77.2428,1078375.8,Autozone,-136557746.0,autozone@biz.com,Groceries,Specialty,Australia,Pune,761835,XXXX-XXXX-2291,anita.desai@hotmail.com,771285911.0,No,nan,4600.58
TX102652,2024-11-14,AC6118,Isha Desai,Debit,61.13,INR,1.0,1560822.08,Autozone,5000865117.0,autozone@biz.com,Travel,Taxi,UAE,Jaipur,305054,XXXX-XXXX-9604,isha.desai@hotmail.com,1318767354.0,No,suspected fraud,61.13
TX102982,2023-09-18,AC3163,Anita Chopra,Debit,79.76,INR,1.0,1641977.29,Paytm Mall,7351797057.0,paytmmall@biz.com,Travel,Flight,UAE,Noida,601191,XXXX-XXXX-8780,anita.chopra@yahoo.com,9436802908.0,No,chargeback requested,79.76
TX103981,2025-02-28,AC4544,Rohit Roy,Refund,237.16,USD,76.7557,2207506.82,Shopeasy,4742284866.0,shopeasy@biz.com,Clothing,Women,India,Kolkata,535372,XXXX-XXXX-XXXX-6605,rohit.roy@hotmail.com,-4631111801.0,No,monthly subscription,18203.38
TX100500,2025-07-14,AC4653,Amit Patel,Debit,100.63,INR,1.0,260600.74,Bigbasket,323250652.0,bigbasket@biz.com,Health,Pharmacy,Canada,Gurugram,742,XXXX-XXXX-4270,amit.patel@yahoo.com,9747279520.0,No,cashback credited,100.63
TX103940,2024-02-27,AC9246,Suresh Khan,Refund,52.19,INR,1.0,2121225.4,Amazon,4530363508.0,amazon@biz.com,Travel,Taxi,UAE,Gurugram,504433,4.78759E+15,suresh.khan@example.com,528873692.0,No,repeat purchase,52.19
TX100610,2025-07-09,AC8994,Rohit Iyr,Refund,72.62,INR,1.0,280622.08,Walmart,5659056716.0,walmart@biz.com,Utilities,Water,UAE,Mumbai,754546,XXXX-XXXX-9867,rohit.iyr@yahoo.com,3194290998.0,No,manual adjustment,72.62
TX104364,2024-01-01,AC4423,Maya Khan,Debit,16.18,USD,77.4354,0.0,Swiggy,9214060538.0,swiggy@biz.com,Electronics,Accessory,UAE,Hyderabad,476856,XXXX-XXXX-XXXX-1705,maya.khan@example.com,8267410929.0,No,monthly subscription,1252.9
TX105134,2024-11-10,AC9761,Amit Iyer,Credit,4.96,USD,73.6432,2678046.06,Starbucks,-3561755896.0,starbucks@biz.com,Utilities,Internet,Canada,Noida,525200,4.33889E+15,amit.iyer@gmail.com,5823165881.0,No,cashback credited,365.27
TX105537,2024-04-08,AC3940,Rahul Mehta,Refund,21.66,USD,75.7654,2867026.6,Zomato,4631003057.0,zomato@biz.com,Dining,Restaurant,Australia,Pune,967584,XXXX-XXXX-XXXX-1105,rahul.mehta@gmail.com,2035708245.0,No,promo applied,1641.08
TX100700,2024-02-12,AC2587,Uma Kumar,Debit,17.69,INR,1.0,440726.51,Myntra,3672546618.0,myntra@biz.com,Electronics,Laptop,Canada,Gurugram,473052,XXXX-XXXX-XXXX-7566,uma.kumar@yahoo.com,3960987836.0,No,manual adjustment,17.69
TX101338,2024-09-09,AC9370,Priya Khan,Refund,20.78,USD,78.4444,973784.9,Zomato,9808807153.0,zomato@biz.com,Entertainment,Streaming,UAE,Chennai,273160,nan,priya.khan@example.com,-4434382616.0,No,chargeback requested,1630.07
TX100746,2025-04-26,AC4948,Rohit Mehta,Debit,41.43,INR,1.0,0.0,Bigbasket,4810259194.0,bigbasket@biz.com,Dining,FastFood,Canada,Chennai,138615,XXXX-XXXX-XXXX-9495,rohit.mehta@hotmail.com,9766512409.0,No,repeat purchase,41.43
TX104800,2023-10-15,AC4936,Uma Sharma,Debit,60.85,INR,1.0,2579203.47,Localmart,8956140389.0,localmart@biz.com,Clothing,Women,Canada,Gurugram,802164,XXXX-XXXX-XXXX-8241,uma.sharma@yahoo.com,-4860839543.0,No,cashback credited -- verify contact support,60.85
TX102323,2025-07-18,AC1348,Maya Roy,Credit,247.0,INR,1.0,1272983.62,Flipkart,6699009169.0,flipkart@biz.com,Electronics,Laptop,UK,Hyderabad,539652,XXXX-XXXX-XXXX-8049,maya.roy@yahoo.com,6220065819.0,No,promo applied,247.0
TX100860,2024-04-09,AC7387,Amit Nair,Credit,42.25,USD,82.3064,489665.0,Zomato,8010594050.0,zomato@biz.com,Groceries,Specialty,UAE,Pune,147558,4.91872E+15,amit.nair@yahoo.com,8878252418.0,No,nan,3477.45
TX100582,2025-09-03,AC1027,Suresh Joshi,Debit,70.76,USD,78.795,279678.91,Starbucks,3685965551.0,starbucks@biz.com,Dining,Cafe,UK,Noida,200825,4.37618E+15,suresh.joshi@example.com,8423932220.0,No,promo applied,5575.53
TX105128,2024-09-10,AC6005,Ritu Iyer,Debit,39.63,USD,72.4621,2677896.38,Walmart,9515266074.0,walmart@biz.com,Utilities,Internet,UK,Gurugram,643657,XXXX-XXXX-7622,nan,5941252292.0,No,monthly subscription,2871.67
TX100056,2025-07-27,AC7095,Dev Ds,Debit,12.1,USD,72.7945,144027.27,Localmart,2502946246.0,localmart@biz.com,Electronics,Laptop,Australia,Mumbai,449213,XXXX-XXXX-7213,dev.ds@example.com,3207742396.0,No,repeat purchase,880.81
TX104555,2024-08-09,AC7662,Vikram Sharma,Debit,23.09,GBP,105.0162,2464683.51,Shopeasy,7297548624.0,shopeasy@biz.com,Travel,Flight,India,Chennai,608074,4.79423E+15,vikram.sharma@example.com,-75491662.0,No,monthly subscription,2424.82
TX104439,2023-09-27,AC5638,Rahul Desai,Debit,60.35,INR,1.0,2452519.89,Walmart,9515266074.0,walmart@biz.com,Electronics,Laptop,UAE,Chennai,460,XXXX-XXXX-XXXX-8074,rahul.desai@yahoo.com,3192672802.0,No,repeat purchase,60.35
TX100121,2025-09-06,AC2994,Lina Joshi,Debit,11.12,INR,1.0,145905.97,Shopeasy,6279424396.0,shopeasy@biz.com,Education,Books,UK,Delhi,676348,4.52653E+15,lina.joshi@yahoocom,3718348981.0,No,chargeback requested,11.12
TX102114,2025-07-31,AC9951,Sana Ry,Refund,80.56,AED,21.0995,1200460.15,Zomato,9383601041.0,zomato@biz.com,Groceries,Supermarket,UK,Bengaluru,704830,XXXX-XXXX-9335,sana.ry@example.com,868907664.0,No,suspected fraud,1699.78
TX100852,2024-02-02,AC2836,Sam Iyer,Credit,15410.0,GBP,101.544,489425.6,Bigbasket,9596645170.0,bigbasket@biz.com,Education,Books,India,Gurugram,828856,XXXX-XXXX-5786,sam.iyer@example.com,3000318890.0,No,promo applied,1564793.04
TX103489,2023-12-28,AC2998,Rahul Das,Debit,4.87,INR,1.0,1870811.4,Localmart,1507507008.0,localmart@biz.com,Utilities,Water,Australia,Kolkata,367247,XXXX-XXXX-6678,rahul.das@yahoo.com,1873763159.0,No,nan,4.87
TX100905,2025-04-05,AC2055,Rahul Roy,Refund,35.01,USD,73.3838,529191.9,Zomato,7547985162.0,zomato@biz.com,Groceries,Specialty,India,Bengaluru,678890,XXXX-XXXX-5667,rahul.roy@hotmail.com,-6936526686.0,No,manual adjustment,2569.17
TX104147,2024-02-03,AC5598,Vikram Singh,Refund,29.55,INR,1.0,2236629.7,Myntra,-2475134317.0,myntra@biz.com,Automotive,Repair,UK,Jaipur,483219,XXXX-XXXX-6896,vikram.singh@yahoo.com,448277541.0,No,repeat purchase,29.55
TX103566,2024-11-05,AC8521,Isha Sharma,Debit,43.59,GBP,108.5562,1984943.34,Electroworld,7297548624.0,electroworld@biz.com,Education,Course,India,Bengaluru,988805,XXXX-XXXX-3704,isha.sharma@yahoo.com,2871585779.0,No,repeat purchase,4731.96
TX104956,2024-11-13,AC8516,Uma Patel,Credit,26.18,INR,1.0,2593103.99,Starbucks,4464449829.0,starbucks@biz.com,Travel,Flight,Canada,Kolkata,517978,XXXX-XXXX-8753,uma.patel@gmail.com,8091512710.0,No,nan,26.18
TX104024,2024-11-10,AC5280,Karan Joshi,Debit,14.67,INR,1.0,2230257.67,Reliance,6381948606.0,reliance@biz.com,Automotive,Repair,USA,Gurugram,274693,XXXX-XXXX-XXXX-7138,karan.joshi@example.com,3587317947.0,No,suspected fraud,14.67
TX100433,2024-10-08,AC6985,Isha Das,Debit,78.34,INR,1.0,258439.68,Starbucks,575991806.0,starbucks@biz.com,Automotive,Fuel,UK,Mumbai,376444,nan,isha.das@hotmail.com,2010136890.0,No,chargeback requested,78.34
TX104265,2025-01-24,AC5104,rahul JOSHI,Credit,59.88,USD,80.3552,2254487.86,Bigbasket,323250652.0,bigbasket@biz.com,Dining,Restaurant,UK,Kolkata,128895,XXXX-XXXX-7470,rahul.joshi@hotmail.com,3657971223.0,No,repeat purchase,4811.67
TX105932,2024-06-12,AC3544,Isha Kumar,Debit,37.47,USD,77.6013,2933788.46,Localmart,676286112.0,localmart@biz.com,Groceries,Supermarket,UAE,Hyderabad,550403,XXXX-XXXX-XXXX-1451,isha.kumar@yahoo.com,298147043.0,No,suspected fraud -- verify contact support,2907.72
TX101195,2024-03-13,AC8294,Vikram Gupta,Debit,56180.0,GBP,99.0019,593304.35,Bigbasket,7857972708.0,bigbasket@biz.com,Utilities,Water,USA,Chennai,941984,4.34663E+15,vikram.gupta@example.com,5632641597.0,No,manual adjustment,5561926.74
TX101489,2023-11-04,AC4114,Sana Kumar,Debit,150.67,INR,1.0,986203.93,Amazon,9266232769.0,amazon@biz.com,Dining,FastFood,USA,Pune,895,XXXX-XXXX-7950,sana.kumar@yahoo.com,2140888903.0,No,nan,150.67
TX100000,2024-09-14,AC4317,Sana Mehta,Debit,60.1,USD,75.701,9969.95,Paytm Mall,-3048092772.0,paytmmall@biz.com,Utilities,Water,UK,Noida,780112,XXXX-XXXX-7330,sana.mehta@hotmail.com,3842432173.0,No,cashback credited,4549.63
TX105608,2024-12-31,AC7850,Asha Kumar,Refund,97.36,GBP,107.7313,2872698.11,Myntra,-794093139.0,myntra@biz.com,Education,Books,Canada,Bengaluru,436655,4.62526E+15,asha.kumar@gmail.com,-9730152367.0,No,monthly subscription,10488.72
TX100807,2024-04-10,AC2670,Raj Patel,Credit,18.64,INR,1.0,447389.6,Bigbasket,8325657962.0,bigbasket@biz.com,Education,Course,Canada,Kolkata,894870,XXXX-XXXX-3358,raj.patel@yahoo.com,-6654253102.0,No,manual adjustment,18.64
TX102325,2023-12-18,AC4685,Raj Chopra,Debit,73.88,AED,20.3972,1273004.12,Zomato,7243432502.0,zomato@biz.com,Travel,Taxi,USA,Pune,331559,XXXX-XXXX-XXXX-4675,raj.chopra@gmail.com,966952181.0,No,chargeback requested,1506.95
TX100246,2024-08-10,AC5610,Amit Patel,Debit,18730.0,USD,80.8364,173440.65,Myntra,-7194129970.0,myntra@biz.com,Utilities,Electricity,USA,Jaipur,829666,XXXX-XXXX-XXXX-1971,amit.patel@gmail.com,9510791580.0,No,monthly subscription,1514065.77
TX102054,2025-08-01,AC2568,Lina Joshi,Debit,6.59,AED,19.2223,1198971.05,Reliance,4122112592.0,reliance@biz.com,Education,Books,UAE,Hyderabad,930974,4.63277E+15,lina.joshi@example.com,1023428551.0,No,chargeback requested,126.67
TX102069,2025-01-24,AC6068,Isha Joshi,Credit,100.63,USD,76.997,1199309.09,Starbucks,1968728981.0,starbucks@biz.com,Entertainment,Movies,Australia,Jaipur,242174,nan,isha.joshi@yahoo.com,9262335497.0,No,promo applied,7748.21
TX104967,2025-06-30,AC2177,Suresh Bose,Debit,126.86,AED,21.3687,2607617.83,Swiggy,6381398494.0,swiggy@biz.com,Automotive,Repair,India,Pune,978377,XXXX-XXXX-XXXX-1657,suresh.bose@yahoo.com,7747912230.0,No,cashback credited,2710.83
TX101113,2025-05-24,AC6152,Ritu Kumar,Credit,60.03,USD,76.3658,555360.28,Paytm Mall,-9762046635.0,paytmmall@biz.com,Utilities,Water,Australia,Delhi,207839,XXXX-XXXX-1532,ritu.kumar@yahoo.com,2247871021.0,No,chargeback requested,4584.24
TX102742,2025-07-23,AC1732,Maya Mehta,Debit,34.89,AED,21.536,1605046.07,Electroworld,6028962435.0,electroworld@biz.com,Utilities,Water,UAE,Kolkata,976502,XXXX-XXXX-4063,maya.mehta@gmail.com,-2137345857.0,No,chargeback requested,751.39
TX100334,2024-11-22,AC3232,Priya Dsai,Debit,106.71,GBP,98.7902,175962.22,Flipkart,720673717.0,flipkart@biz.com,Education,Course,India,Bengaluru,291192,XXXX-XXXX-XXXX-2426,priya.dsai@yahoo.com,2130971216.0,No,suspected fraud,10541.9
TX100738,2023-10-13,AC5625,Sam Roy,Debit,244.34,GBP,100.5967,441654.42,Reliance,6381948606.0,reliance@biz.com,Dining,Cafe,USA,Gurugram,510915,XXXX-XXXX-XXXX-4888,sam.roy@yahoo.com,6959805854.0,No,manual adjustment,24579.8
TX101118,2025-04-18,AC7700,Amit Khan,Debit,42.15,INR,1.0,555687.16,Zomato,-930264779.0,zomato@biz.com,Health,Clinic,Canada,Noida,676348,XXXX-XXXX-2232,amit.khan@hotmail.com,6334029474.0,No,monthly subscription,42.15
TX104107,2024-12-16,AC1929,Uma Nair,Refund,168.66,AED,18.5062,2235313.01,Myntra,-7928700725.0,myntra@biz.com,Groceries,Specialty,Australia,Gurugram,598871,XXXX-XXXX-XXXX-1083,uma.nair@example.com,6266330693.0,No,chargeback requested,3121.26
TX102585,2024-01-03,AC6114,Karan Gupta,Credit,15.63,AED,18.7671,1558972.09,Myntra,9611411502.0,myntra@biz.com,Health,Pharmacy,UK,Noida,943828,XXXX-XXXX-3711,karan.gupta@example.com,2970269338.0,No,nan,293.33
TX105322,2024-09-25,AC1990,Sana Bose,Refund,121.64,INR,1.0,2773518.52,Zomato,9808807153.0,zomato@biz.com,Electronics,Mobile,India,Jaipur,110145,XXXX-XXXX-XXXX-1314,sana.bose@gmail.com,8267079511.0,No,chargeback requested,121.64
TX101940,2025-04-21,AC7836,Amit Patel,Debit,47.93,USD,74.7033,1169002.49,Autozone,1786587378.0,autozone@biz.com,Dining,FastFood,Canada,Bengaluru,108921,XXXX-XXXX-XXXX-5995,nan,5978293819.0,No,monthly subscription,3580.53
TX102599,2024-06-23,AC9539,Raj Roy,Debit,18.35,AED,19.5038,1559268.95,Flipkart,-2804326973.0,flipkart@biz.com,Education,Course,USA,Jaipur,919513,XXXX-XXXX-4137,raj.roy@example.com,2086167332.0,Yes,suspected fraud,357.89
TX104971,2023-09-16,AC2228,Isha Kumar,Debit,30050.0,USD,74.2271,2622852.79,Bigbasket,1893891200.0,bigbasket@biz.com,Clothing,Women,UAE,Delhi,242951,nan,isha.kumar@hotmail.com,3215659150.0,No,monthly subscription,2230524.36
TX104473,2024-11-08,AC6394,Isha Singh,Credit,63.63,INR,1.0,2462770.03,Zomato,2905978461.0,zomato@biz.com,Dining,Cafe,USA,Hyderabad,332078,XXXX-XXXX-XXXX-5266,isha.singh@hotmail.com,-8692004515.0,Yes,repeat purchase,63.63
